review,place,reviewer,taste,price,location,service,mood,rating,alpha,region,taste_new,price_new,location_new,service_new,mood_new
소문 처럼 맛있다 무오 기다리다 기다리다 먹다 늘다 모르다 그래도 맛있다 길다 않다 다시 찾아가다,명진전복,_U142GF,0,0.8162,0,0.8195,0,4.25,8.76,1,4.38 ,7.85 ,4.38 ,7.86 ,4.38 
제주 전복 맛집 하나 고르다 명진 전복 메뉴 전복 뚝배기 전복죽 복구 있다 반찬 으로나 오는 고등어 구이 굿굿 아쉽다 너무 유명하다 맛집 이라 항상 사람 많다 환기 잘알다 연기 자욱하다 ㅠㅠ,명진전복,youmg1103,0.9439,0.8104,0,0.8354,0,4.13,8.76,1,8.28 ,7.73 ,4.38 ,7.83 ,4.38 
복구 특별하다 없다 전복 돌솥밥 맛있다 내장 의향 넘치다 않다 적절하다 이다,명진전복,changyong8245,0,1.6285,0,0.8195,0,4.2,8.76,1,4.38 ,11.22 ,4.38 ,7.82 ,4.38 
전복 돌솥 와전 복구 이를 먹다 보다 방문 하다 평상시 전복 그리다 많이 좋아하다 않다 크다 대가 없다 인지 먹다 하다 일행 전복 구이 전복 돌솥 주문 하다 구이 보다는 전복 돌솥 맛있다 재료 해산물 이기 때문 신선도 가가 중요하다 만족하다,명진전복,BackPacker810127,0,0.8162,0,0.8195,0,4.16,8.76,1,4.38 ,7.78 ,4.38 ,7.79 ,4.38 
요미 에나 그런 분기 다리다 접수 먼저 하고 주차 바로 여서 다행 이다 시원하다 좁다 사람 이랑 같이 먹다 먹다 고기국수 에는 괜찮다 고기국수 지만 느끼하다 먹다 청양고추 몇개 썰다 넣다 시원하다 국물 맛있다 먹다 양은 부족하다 느낌 이에요,올래국수,RRRachelll,0.8555,0.8594,0,0.842,0,3.96,8.76,4,7.77 ,7.78 ,4.38 ,7.71 ,4.38 
괜찮다 인생 전복 까지는 아니다 전복죽 늘다 전복 돌솥밥 사람 많다 일요 일오 후시 오다 시간 대기 근처 해녀 박물관 다녀오다 시간 맞다 지나가다 들리다 여기 오다 막다 되다 조금 아니다 그래도 추천,명진전복,sanghwas,0.8555,3.3484,0,0.842,0,3.95,8.76,1,7.76 ,17.61 ,4.38 ,7.71 ,4.38 
무엇 보다 비리다 걸다 먹다 여기다 괜찮다 고소하다 서울 전복 돌솥 밥집 없다 구오 매번 기다리다 그래도 포기 하다,명진전복,yochiring,0.8555,0.8594,0,0.842,0,3.93,8.76,1,7.74 ,7.76 ,4.38 ,7.69 ,4.38 
전복 메뉴 있다 복의 맛집 근데 번호 기다리다 하고많다 비싸다 판매 하다 않다 참고 하다 전복 뚝배기 에전 복구 이를 시키다 기준 으로 맞다 되다 전복 집도 들다 보삼 죽다 보통,명진전복,Vacation807813,0,2.6274,0,0.8195,0,3.96,8.76,1,4.38 ,14.78 ,4.38 ,7.63 ,4.38 
휴가 이라 그런 시간 길다 그래도 회전 빠르다 편이 생각 보다 금방 먹다 국수 고기 육수 싫어하다 들다 같다 살짝 느끼하다 맛있다,올래국수,Sightsee688452,0,1.658,0,0.8272,0,3.92,8.76,4,4.38 ,10.88 ,4.38 ,7.62 ,4.38 
전복 많이 좋아하다 않다 구이 돌솥 밥맛 있다 먹다 기다리다 시간 자다 해결 하다 굳다 밉다,명진전복,SANGHOL48,0,0.8162,0,0.8195,0,3.9,8.76,1,4.38 ,7.56 ,4.38 ,7.58 ,4.38 
서서 먹다 스타일 아니다 의분 기다리다 먹다 같다 근데 보통 기대 크다 실망 크다 인데 정말 맛있다 먹다 국물 서울 에서는 먹다 보지 깊다 있다,올래국수,wlrnqhswhdk,0.9535,1.642,0,0.8072,0,3.88,8.76,4,8.08 ,10.75 ,4.38 ,7.51 ,4.38 
이제 너무 유명하다 줄이다 없다 만가 한번 먹다 이번 방문 다행하다 이별 길다 않다 먹다 예전 보다 조금 약해지다 같다 만족스럽다,올래국수,ray1279,0,1.685,0,0.8195,0,3.75,8.76,4,4.38 ,10.70 ,4.38 ,7.45 ,4.38 
고기국수 똑같다 블로그 에서 보고 방문 하다 생각 보다는 그렇게 좋다 않다,올래국수,dalpo79,0,1.6239,0,0.8195,0,3.75,8.76,4,4.38 ,10.47 ,4.38 ,7.45 ,4.38 
전복 돌솥밥 으로 너무 유명하다 가족 여행 들다 전복죽 전복 돌솥밥 먹다 정말 감동 로운 이네 웨이 하다 번거롭다 있다 기다리다 만해,명진전복,wowheheh,0.9535,0,0,0.8072,0,3.72,8.76,1,7.93 ,4.38 ,4.38 ,7.38 ,4.38 
고기국수 메뉴 가지 있다 오다 국수 로터리 부근 으로 전해 서도 사람 대기 많이 하다 중면 이고 삶다 나오다 고기 엄청나다 많다 고기만 먹다 보다 느끼하다 정도 많이 나오다 취향 번쩍 뜨이다 정도 까지는 아니다 성비 훌륭하다 느낌,올래국수,Useha,0.8826,0.8101,0,0.9587,0,3.13,8.76,4,7.14 ,6.92 ,4.38 ,7.38 ,4.38 
조금 넘어서다 방문 기다리다 않다 먹다 저녁 시간 가다 정도 기다리다 화요일 휴무 이다,명진전복,sungjuhong,0,1.685,0,0.8195,0,3.5,8.76,1,4.38 ,10.28 ,4.38 ,7.25 ,4.38 
애매하다 시간 에가 서다 서지 않다 돼다 고기국수 이란 공항 근처 비행기 타다 먹다,올래국수,minddung,0,0.8162,0,0.8195,0,3.5,8.76,4,4.38 ,7.24 ,4.38 ,7.25 ,4.38 
유명하다 저렴 많다 코칭 구명 단체 방문 사인 많다 음식 나오다 넘다 돼지 냄새 강하다 한국 꿀꺽 역시 강하다 넘다 들이다 라몬 먹다 역시 역다 조금 먹다 먹음 돼지 국물 좋아하다 사람 맛았 너무 강하다 국물 비위 약하다 먹음 주의,올래국수,Vacationer805338,0.9126,0.8688,0,0.9254,0,3.04,8.76,4,7.15 ,7.02 ,4.38 ,7.19 ,4.38 
번째 너무 맛있다 두번째 가다 돌솥밥 여전하다 맛있다 근데 전복 구이 처음 만큼의 감동 아니다 ㅎㅎ 가격 싸다 않다 한번 가보다 하다,명진전복,Dahye1221,0,1.6263,0,0.8195,0,3.36,8.76,1,4.38 ,9.84 ,4.38 ,7.13 ,4.38 
다른 수집 비다 고기 많다 기다리다 시간 이기다 국물 다른 식당 비슷하다 공항 근처 에서 고기국수 맛집 하나,올래국수,jejutaxitour,0,0.8649,0,0.824,0,3.3,8.76,4,4.38 ,7.23 ,4.38 ,7.10 ,4.38 
인터넷 에서 유명하다 맛집 지만 현지 인들 은방 문하 않다 기다리다 시간 길다 또한 특별하다 없다 식당 바다 여서 멀리 풍력발전 기르다 배경 으로 사진촬영 가능하다,명진전복,jejutaxitour,0,1.6285,0,0.8195,0,3.2,8.76,1,4.38 ,9.59 ,4.38 ,7.00 ,4.38 
웨이 금방 금방 빠지다 회전 이빨 라서 근데 기대하다 맛있다 않다 자매 국수 가다 나다 같다 그리다 주차 하다 없다,올래국수,Nomad810164,0,0.8162,0,0.8195,0,3.2,8.76,4,4.38 ,6.99 ,4.38 ,7.00 ,4.38 
소문 대로 사람 많다 고기국수 많다 여자 혼자 서다 그릇 비우기 힘들다 느끼하다 싫어하다 사람 라면 맞다 않다 베다 기르다 처음 먹다 보다 굉장하다 부드럽다 맛있다,올래국수,kma7326,0,0.8162,0,0.8195,0,3.18,8.76,4,4.38 ,6.98 ,4.38 ,6.99 ,4.38 
사람 전복 돌솥 복구 이를 많이 먹음 제주도 여러 전복 돌솥맛 똑같다 가격 도비 굳이 억지로 다른 찾다 좀더 깔끔하다 기대 부풀다 찾아가다 먹다 아니다 일정 근처 있다 그냥 먹다 가보다 만하 반대 편애 월협재 있다 꾸역꾸역 오다 정도 아니다 말씀 없다 이아 있다 여타 다른 식당 비슷하다 정도 란말임 음식 일단 먹다 보다 다음 부터 좋다 으론 안좋다 으로 들다 생각 이나 들다 나다 후회 없다 때문 계속 어떻다 궁금하다 하다 같다 사람 가다 먹다 나다 몇개 가보다 보고 싶다 한번 먹다 그다음 부터 생각 안남 아미 리전 예약 하고 가세,명진전복,지연 박,0.9126,4.0381,0,0.9254,0,2.8,8.76,1,6.94 ,15.69 ,4.38 ,6.97 ,4.38 
국물 진하다 짜다 괜찮다 굳이 찾아가다 먹다 생각 들다,올래국수,basilent,0.8555,1.6671,0,0.842,0,3,8.76,4,6.95 ,9.38 ,4.38 ,6.91 ,4.38 
엄청 국수 종류 별로 시키다 사람 엄청 많다 골목 이라 주차 하다 힘들다 굳이 서서 혹은 굳이 찾아가다 먹다 아니다 제안 갈다,올래국수,Dream706100,0.891,1.6204,0,0.8555,0,2.94,8.76,4,7.00 ,9.14 ,4.38 ,6.90 ,4.38 
시간 너무 길다 장안 무덥다 더위 취약 불다 엄청 힘들다 음식 뜨겁다 에어컨 무용지물 만큼 안이 무덥다 ㅠㅠ 가족 단위 손님 많다 덥다 애기 울다 소리 사람 소리 무슨 정신 으로 먹다 모르다,명진전복,seojing,0.9126,0,0,0.9254,0,2.7,8.76,1,6.84 ,4.38 ,4.38 ,6.88 ,4.38 
글쎄요 자다 전화번호 적다 들다 야합 너무 오래 기다리다 저번 에는 주변 다른 전복 가다 이번 에는 기다리다 결국 먹다 은비 오히려 주변 있다 전복 반찬 잘나오다 사람 북적 덜하다,명진전복,Sightsee656297,0.95,0,0,0.8905,0,2.7,8.76,1,6.95 ,4.38 ,4.38 ,6.78 ,4.38 
블로그 보고 제주 공항 에서 가깝다 가다 오다 가다 대기 하다 리오 기다리다 않다 기다리다 먹다 정도 아니다 간단하다 점심 으로 먹다 국수 같다 돼지국밥 같다 육수 베이스 굵다 국수 들어가다 남편 맛있다 먹다 하다,올래국수,ming1109,0,1.6263,0,0.8195,0,2.93,8.76,4,4.38 ,9.15 ,4.38 ,6.78 ,4.38 
요미 맛집 으로 워낙 유명하다 가보다 비리다 많이 해산물 싫어하다 하다 의안 먹다 인데 가다 넘다 별로 이다 유명하다 도전 하다 필요 없다 같다,명진전복,yjlee208,0.891,0.8102,0,0.8555,0,2.72,8.76,1,6.80 ,6.58 ,4.38 ,6.71 ,4.38 
제주도 고기국수 맛보다 일념 오다 국수 찾아오다 후시 착하다 비빔 안되다 하다 일반 고기국수 주문 하다 조금 느끼하다 국물 과소 이아 을사 용하다 놀라다 고개 인적 으로 중면 싫어하다 많이 남기다 동네 식당 으로 나쁘다 않다 찾아가다 먹다 정도 아니다 개인 생각,올래국수,jeongyeoll,0,3.3028,0,0.8195,0,2.82,8.76,4,4.38 ,13.69 ,4.38 ,6.69 ,4.38 
면발 너무 부드럽다 후루룩 후루룩 먹다 기다 찰기 부족하다 아쉽다 찰기 너무 부족하다 보다 불다 정도 니까 요일 쫀득 임도 찾아보다 힘들다,올래국수,yijink2016,0,0.8104,0,0.8354,0,2.72,8.76,4,4.38 ,6.58 ,4.38 ,6.65 ,4.38 
이나 방문 하다 대기 시간 비다 별로 이다 여기저기 돌솥밥 많이 먹다 보다 여기 제일 마음 들다 소문 이나 서인 너무 바쁘다 달라 기도 뭐함 시간 넘다 기다리다 먹다 이유 없다 같다,명진전복,jiaeel1,1.7238,1.6751,0,2.615,0,0.84,8.76,1,5.83 ,5.79 ,4.38 ,6.58 ,4.38 
가족 끼리 가다 이기다 돼지고기 냄새 예민하다 저희 어머니 입도 들다 돼지 냄새 가게 조금 허다 하고 가격 대비 비싸다 느껴지다 맛없다 않다 유명하다 이해 하다 없다 돼지 누리다,올래국수,Wanderer808636,1.6806,4.4042,0,0.8195,0,2.68,8.76,4,8.88 ,16.18 ,4.38 ,6.58 ,4.38 
나쁘다 않다 서서 기다리다 먹다 아니다 같다 여기 아니다 제주 음식점 맛있다 가다 유명하다 까먹다 느낌 강하다 기도 마찬가지 같다,올래국수,N8797IK_,0,2.4365,0,0.8195,0,2.57,8.76,4,4.38 ,10.64 ,4.38 ,6.49 ,4.38 
제주 고기국수 집중 장유 명세 타다 지다 같다 예전 정도 아니다 요즘 먹다 오픈 시간 가도 기다리다 고기국수 라고 하지만 느끼하다 그렇다 않다 담백하다 고소하다 여서 부담 없이 정도 먹기 좋다 같다,올래국수,zennni,0.9371,1.6263,0,0.8195,0,2.5,8.76,4,6.72 ,8.45 ,4.38 ,6.43 ,4.38 
관광객 찾아가다 한식당 이다 전복 크기 도작 뿐더러 맛있다 않다 분위기 어수선하다 커플 이나 친구 많다 맛집 인지 모르다,명진전복,Wander805992,0,0.8162,0,0.8195,0,2.42,8.76,1,4.38 ,6.36 ,4.38 ,6.36 ,4.38 
인강 추로 식구 방문 하다 고등학생 인상 이지 않다 와이프 만족하다 방문 의사 없다 대기 없다,명진전복,GlobeTrotting733987,0,0.8162,0,0.8195,0,2.2,8.76,1,4.38 ,6.18 ,4.38 ,6.18 ,4.38 
수년 단골 이다 정도 제주도 가면 찾아가다 식당 이다 그런데 이번 여름 가다 이다 퍼지다 퍼석퍼석 하다 그래도 맛있다 먹고다 아저씨 에게 퍼지다 서나 서다 아쉽다 하니 아저씨 우리 국수 원래 퍼지다 여기 처음 오다 아니다 계산 하고 나오다 장사 되다 손님 물밀듯이 밀려오다 지만 한결같다 하다,올래국수,OnAir807074,0,1.6206,0,0.8354,0,2.07,8.76,4,4.38 ,7.73 ,4.38 ,6.11 ,4.38 
일단 고기국수 자체 좋아하다 메뉴 아니다 인지 그렇게 고기국수 고기국수 지도 무지 이해 가안 다올래 국수 라고 특별하다 있다 아니다 같다 한번 호기심 먹다 보지 가격 에두 번은 먹다 같다 음식 이다,올래국수,shgusthd,0.9126,2.4326,0,0.9254,0,1.85,8.76,4,6.07 ,8.88 ,4.38 ,6.09 ,4.38 
성산일출봉 가다 맛집 위인 명진 전복 스케쥴 잡고 방문 고등어 구이 없다 가성 별로 이다 그냥 전복 돌솥 이라는 특이하다 메뉴 먹다 보다,명진전복,준석 박,0.891,1.6126,0,0.8555,0,2,8.76,1,6.16 ,7.61 ,4.38 ,6.09 ,4.38 
사람 맛있다 같다 입맛 별로 에요 호불호 갈리다 넘다 느끼하다 먹다 나오다,올래국수,kikikbs,0.891,0.8102,0,0.8555,0,2,8.76,4,6.16 ,6.00 ,4.38 ,6.09 ,4.38 
대기 걸다 무려 시간 기다리다 엄청나다 기대 갖다 전복 돌솥밥 먹다 굳이 기다리다 까지 먹다 아니다 짜다 전복 도적 고제 입맛 에는 아니다 다시 방문 하고 싶다 않다,명진전복,TrailBlazer803202,0,2.4365,0,0.8195,0,1.5,8.76,1,4.38 ,8.03 ,4.38 ,5.61 ,4.38 
메뉴 오직 하나 원수 고추 가루 조금 넣다 아이 있다 싫다 신분 미리 말씀 하다 되다 이아주 담백하다 는닭 국물 아니다 생각 들다 정도 덥다 느끼하다 전혀 없다 조금 기다리다 각오 하다 야합,올래국수,Hansoo B,0,3.3554,0,0,0,4.64,8.76,4,4.38 ,19.95 ,4.38 ,4.38 ,4.38 
가격 비싸다 여럿 가면 좋다 하다 엄청 맛있다 뇌리 스치다 아니다 나중 생각 해보다 가장 든든하다 먹다 끼니 라는 생각 이듭 돌솥밥 고등어 구이 같이 나오다 나중 돌솥 뜨겁다 자작하다 부어 먹다 누릉 가다 일품 이다,명진전복,LIIBO,0,3.4049,0,0,0,4.1,8.76,1,4.38 ,18.34 ,4.38 ,4.38 ,4.38 
블로그 맛집 실망하다 여기 가격 대비 유일하다 맛있다 ㅎㅎ 웨이 생각 보다 짧다 좋다,올래국수,FrequentFlier807355,0.8042,1.7368,0,0,0,5.36,8.76,4,8.69 ,13.69 ,4.38 ,4.38 ,4.38 
느끼하다 알다 생각 보다 깔끔하다 맛있다 사람 많다 웨이 기본 이라고 생각 하고 하다 야합,올래국수,superpwang,0,1.6154,0,0,0,5.5,8.76,4,4.38 ,13.26 ,4.38 ,4.38 ,4.38 
다른 리뷰 보다 그냥 그렇다 맛있다 맛없다 알다 보고 달려가다 오후 늦다 웨이 없다 맛있다 개인 으로 돌솥밥 이다 복의 고소하다 내장 쎄다 표현 돼다 하다 혼자 개도 가능하다 임나 뜨겁다 넣다 숭늉 까지 먹다 면세 타고 자고 싶다 차내 운전자 암튼 웨이 팅기다 먹다 보다,명진전복,Steven-Hong12,0.8764,1.6132,0,0,0,5.15,8.76,1,8.89 ,12.69 ,4.38 ,4.38 ,4.38 
제주 에서만 날수 있다 무난 한식당 이에요 복은 싱싱하다 아주 특별하다 맛있다 아니다 같다 제주 여행 한번 정도 들다 볼곳,명진전복,BoardingPass733606,0.9459,1.6225,0,0,0,4.4,8.76,1,8.54 ,11.52 ,4.38 ,4.38 ,4.38 
전복 뚝배기 먹다 그냥 건강 이상 이하 아니다 덜다 먹다 뚝배기 부어 먹다 전복 장특 유의 비릿 살짝 올라오다 부모님 좋아하다 으로 생각,명진전복,sK1135,0,2.4202,0,0,0,2.75,8.76,1,4.38 ,11.04 ,4.38 ,4.38 ,4.38 
점심때 지난 시간 이다 삼십분 이나 기다리다 식사 시간 가면 웨이 아니다 같다 욤돌솥밥 깔끔하다 맛있다 근데 전복 구이 비림 굳이 이집 에서 전복 구이 먹다 생각 들다 복구 대신 시키다 ㅜㅜ,명진전복,LightPacker708050,0,1.6178,0,0,0,4,8.76,1,4.38 ,10.85 ,4.38 ,4.38 ,4.38 
엄청 유명하다 이라 기대 많이 하다 가다 생각 보단 그냥 그렇다 밑반찬 무난 하고 전복 돌솥밥 전복죽 먹다 무난 무난 하다,명진전복,luvvparis,0,1.6101,0,0,0,3.92,8.76,1,4.38 ,10.69 ,4.38 ,4.38 ,4.38 
공항 에서 가깝다 공항 이용 전후 로이 용하다 좋다 미디어 포털 통해 알려지다 이후 국물 예전 하다 조금 약해지다 없다 전반 으로 가격 대비 해결 하다 부족함 없다 기름 육수 성하다 아주 고기 인상 이나 면발 비롯 사이드 디시 평이하다 수준 이다 미디어 노출 이후 찾다 사람 많다 식당 테이블 회전 빠르다 편입,올래국수,mintospark,0.8042,1.7978,0,0,0,3.35,8.76,4,7.07 ,10.40 ,4.38 ,4.38 ,4.38 
가격 저렴하다 아니다 뛰어나다 도아 오분 기다리다 먹다 나오다 아니다 보다 전복 뚝배기 인분 시키다 먹다 힘들다 맛없다,명진전복,Expedition649270,1.6975,3.3349,0,0,0,1.7,8.76,1,7.27 ,10.05 ,4.38 ,4.38 ,4.38 
비빔국수 맛있다 공항 근처 여행 시작 이나 마무리 도참 좋다 다른 고기국수 보다 정도 비싸다 만양 굉장하다 많다 여성 이서 방문 개정 시키다 먹다 충분하다 배부르다 먹다,올래국수,Dream809117,0.9621,0.9793,0,0,0,5.28,8.76,4,9.46 ,9.55 ,4.38 ,4.38 ,4.38 
메뉴 국숙 조금 맵다 좋아하다 사람 빼다 호불호 없다 국물 가격 천원 만나다 혜자 음식점 석도 각오 하다,올래국수,Stay678751,0,0.8688,0,0,0,5.4,8.76,4,4.38 ,9.07 ,4.38 ,4.38 ,4.38 
설렁탕 이나 돼지국밥 소면 수육 들어가다 느낌 이다 생각 하다 좀더 굵다 탄탄하다 국물 갈비탕 느낌 유사하다 수육 잘살다 든든하다 그릇 이다,올래국수,Tour722702,0,0.8077,0,0,0,5.67,8.76,4,4.38 ,8.96 ,4.38 ,4.38 ,4.38 
생각 하다 갈다 미리 예약 하다 금방 먹다 있다 대기 표꼭 받다 끝내주다 전복 돌솥밥 추천 전복죽 평범하다,명진전복,milkywayEun,0,0.8077,0,0,0,5.22,8.76,1,4.38 ,8.60 ,4.38 ,4.38 ,4.38 
전복 아니다 너무 맛있다 다른 하위 메뉴 맛있다 복은 작다 으로 먹다 좋다 가족 함께 하다,명진전복,eeeeeeoto21,0,0.8101,0,0,0,5.17,8.76,1,4.38 ,8.57 ,4.38 ,4.38 ,4.38 
마침 숙소 근처 라바 들리다 예전 제주 방문 국수 가보다 너무 짜다 당황 하다 올레 국수 맛있다 깊다 최고 잔치국수 깔끔하다 맛있다 고기 조금 풍부하다 좋다 맛있다 돈코 츠러 메다 먹다 기분,올래국수,37limh,0.944,0.8688,0,0,0,4.7,8.76,4,8.82 ,8.46 ,4.38 ,4.38 ,4.38 
이름 걸다 넣다 본시 대다 야하다 각오 하고 가다 생각 보다 정도 대기 하고 금방 이름 불다 바로 달려가다 기다리다 기다리다 전복 돌솥 먹다 여기 까지 험난하다 정이 금방 풀리다 같다 기분 이다 가다,명진전복,minmink,0,0.8077,0,0,0,5,8.76,1,4.38 ,8.42 ,4.38 ,4.38 ,4.38 
고기 들어가다 평범하다 국수 엄청 맛있다 기다리다 먹다 정도 아니다 제주도 고기국수 먹다 보다 야하다 먹다 보다 정도,올래국수,yeosm7,0,0.8101,0,0,0,4.93,8.76,4,4.38 ,8.37 ,4.38 ,4.38 ,4.38 
저렴하다 먹다 하다 일부러 찾아가다 정도 인지 늘다 모르다 근처 에서 들르다 하다 대부분 손님 관광객 하다 근처 주차 알다 골목 야합,올래국수,GraceEunhyeHong,0.8211,0.9038,0,0,0,4.07,8.76,4,7.72 ,8.06 ,4.38 ,4.38 ,4.38 
진하다 국물 이구 돼지고기 많다 소면 보다 굵다 우동 보다 얇다 소문 보다는 보통 주문 자마자 바로 나오다 신속하다,올래국수,lovely9050,0,0.8319,0,0,0,4.38,8.76,4,4.38 ,8.02 ,4.38 ,4.38 ,4.38 
그냥 지다 몰다 이그 그렇다 서울 맛있다 많다 같다 좀더 먹다 많다 하다 무고 하다 그렇다 가제 입맛 아니다,명진전복,taeyeon2019,0.9371,1.6125,0,0,0,2.25,8.76,1,6.49 ,8.01 ,4.38 ,4.38 ,4.38 
복구 그냥 일반 평이하다 이고 돌솥밥 맛있다 나중 부어 먹다 누룽지 좋다,명진전복,cliches,0,0.8024,0,0,0,4.5,8.76,1,4.38 ,7.99 ,4.38 ,4.38 ,4.38 
